"","...1","i","df_name","k","df_name_specific","Time","CalendarURL","Location"
"12733",NA,4007,"Carrer del Beat Almató",5,"Carrer del Beat Almató 7","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03700000007000070","Delante de casa"
"12734",NA,4007,"Carrer del Beat Almató",10,"Carrer del Beat Almató 14","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03700000014000140","Delante de casa"
"12735",NA,4007,"Carrer del Beat Almató",15,"Carrer del Beat Almató 20","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03700000020000200","Delante de casa"
"12736",NA,4007,"Carrer del Beat Almató",20,"Carrer del Beat Almató 25B","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03700000025B0025B","Delante de casa"
"12737",NA,4007,"Carrer del Beat Almató",25,"Carrer del Beat Almató 30","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03700000030000300","Delante de casa"
"12738",NA,4008,"Carrer de la Fonolleda",1,"Carrer de la Fonolleda 1","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70068200001000010","Delante de casa"
"12739",NA,4008,"Carrer de la Fonolleda",5,"Carrer de la Fonolleda 6","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70068200006000060","Delante de casa"
"12740",NA,4008,"Carrer de la Fonolleda",10,"Carrer de la Fonolleda 12","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70068200012000120","Delante de casa"
"12741",NA,4008,"Carrer de la Fonolleda",15,"Carrer de la Fonolleda 17","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el lunes de 20.00 a 22.00 horas. El servicio de recogida los pasará a recoger al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70068200017000170","Delante de casa"
"12742",NA,4009,"Carrer de Sant Marià",1,"Carrer de Sant Marià 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700001000010","Delante de casa"
"12743",NA,4009,"Carrer de Sant Marià",5,"Carrer de Sant Marià 6","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700006000060","Delante de casa"
"12744",NA,4009,"Carrer de Sant Marià",10,"Carrer de Sant Marià 12","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700012000120","Delante de casa"
"12745",NA,4009,"Carrer de Sant Marià",15,"Carrer de Sant Marià 17","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700017000170","Delante de casa"
"12746",NA,4009,"Carrer de Sant Marià",20,"Carrer de Sant Marià 22","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700022000220","Delante de casa"
"12747",NA,4009,"Carrer de Sant Marià",25,"Carrer de Sant Marià 27","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30690700027000270","Delante de casa"
"12748",NA,4010,"Carrer d'Anna M. Martínez Sagi",1,"Carrer d'Anna M. Martínez Sagi 1 - 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200001000070","Delante de casa"
"12749",NA,4010,"Carrer d'Anna M. Martínez Sagi",5,"Carrer d'Anna M. Martínez Sagi 9","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200009000090","Delante de casa"
"12750",NA,4010,"Carrer d'Anna M. Martínez Sagi",10,"Carrer d'Anna M. Martínez Sagi 14","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200014000140","Delante de casa"
"12751",NA,4010,"Carrer d'Anna M. Martínez Sagi",15,"Carrer d'Anna M. Martínez Sagi 19","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200019000190","Delante de casa"
"12752",NA,4010,"Carrer d'Anna M. Martínez Sagi",20,"Carrer d'Anna M. Martínez Sagi 27","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200027000270","Delante de casa"
"12753",NA,4010,"Carrer d'Anna M. Martínez Sagi",25,"Carrer d'Anna M. Martínez Sagi 33","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00320200033000330","Delante de casa"
"12754",NA,4011,"Carrer de la Foneria",1,"Carrer de la Foneria 1 - 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000001000050","Delante de casa"
"12755",NA,4011,"Carrer de la Foneria",5,"Carrer de la Foneria 6","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000006000060","Delante de casa"
"12756",NA,4011,"Carrer de la Foneria",10,"Carrer de la Foneria 13","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000013000130","Delante de casa"
"12757",NA,4011,"Carrer de la Foneria",15,"Carrer de la Foneria 17X","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000017X0017X","Delante de casa"
"12758",NA,4011,"Carrer de la Foneria",20,"Carrer de la Foneria 21 - 23","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000021000230","Delante de casa"
"12759",NA,4011,"Carrer de la Foneria",25,"Carrer de la Foneria 28","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13730000028000280","Delante de casa"
"12760",NA,4012,"Carrer del Vinyar",1,"Carrer del Vinyar 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000001000010","Delante de casa"
"12761",NA,4012,"Carrer del Vinyar",5,"Carrer del Vinyar 6 - 8","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000006000080","Delante de casa"
"12762",NA,4012,"Carrer del Vinyar",10,"Carrer del Vinyar 15 - 19","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000015000190","Delante de casa"
"12763",NA,4012,"Carrer del Vinyar",15,"Carrer del Vinyar 22","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000022000220","Delante de casa"
"12764",NA,4012,"Carrer del Vinyar",20,"Carrer del Vinyar 29","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000029000290","Delante de casa"
"12765",NA,4012,"Carrer del Vinyar",25,"Carrer del Vinyar 35","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36470000035000350","Delante de casa"
"12766",NA,4013,"Carrer de Ricardo Villa",1,"Carrer de Ricardo Villa 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18900900001000010","Delante de casa"
"12767",NA,4013,"Carrer de Ricardo Villa",5,"Carrer de Ricardo Villa 3 - 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18900900003000050","Delante de casa"
"12768",NA,4013,"Carrer de Ricardo Villa",10,"Carrer de Ricardo Villa 10","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18900900010000100","Delante de casa"
"12769",NA,4014,"Carrer del Pare Manyanet",1,"Carrer del Pare Manyanet 1 - 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000001000050","Delante de casa"
"12770",NA,4014,"Carrer del Pare Manyanet",5,"Carrer del Pare Manyanet 11","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000011000110","Delante de casa"
"12771",NA,4014,"Carrer del Pare Manyanet",10,"Carrer del Pare Manyanet 16","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000016000160","Delante de casa"
"12772",NA,4014,"Carrer del Pare Manyanet",15,"Carrer del Pare Manyanet 21 - 23","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000021000230","Delante de casa"
"12773",NA,4014,"Carrer del Pare Manyanet",20,"Carrer del Pare Manyanet 27","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000027000270","Delante de casa"
"12774",NA,4014,"Carrer del Pare Manyanet",25,"Carrer del Pare Manyanet 32","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23930000032000320","Delante de casa"
"12775",NA,4015,"Carrer de Jacinto Benavente",1,"Carrer de Jacinto Benavente 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16430300001000010","Delante de casa"
"12776",NA,4015,"Carrer de Jacinto Benavente",5,"Carrer de Jacinto Benavente 6","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16430300006000060","Delante de casa"
"12777",NA,4015,"Carrer de Jacinto Benavente",10,"Carrer de Jacinto Benavente 11","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16430300011000110","Delante de casa"
"12778",NA,4015,"Carrer de Jacinto Benavente",15,"Carrer de Jacinto Benavente 18","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16430300018000180","Delante de casa"
"12779",NA,4015,"Carrer de Jacinto Benavente",20,"Carrer de la Gardènia 2","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16435800002000020","Delante de casa"
"12780",NA,4015,"Carrer de Jacinto Benavente",25,"Carrer de la Gardènia 7","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/16435800007000070","Delante de casa"
"12781",NA,4016,"Carrer del Degà Bahí",1,"Carrer del Degà Bahí 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900001000010","Delante de casa"
"12782",NA,4016,"Carrer del Degà Bahí",5,"Carrer del Degà Bahí 6 - 8","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900006000080","Delante de casa"
"12783",NA,4016,"Carrer del Degà Bahí",10,"Carrer del Degà Bahí 12 - 14","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900012000140","Delante de casa"
"12784",NA,4016,"Carrer del Degà Bahí",15,"Carrer del Degà Bahí 21 - 23","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900021000230","Delante de casa"
"12785",NA,4016,"Carrer del Degà Bahí",20,"Carrer del Degà Bahí 33","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900033000330","Delante de casa"
"12786",NA,4016,"Carrer del Degà Bahí",25,"Carrer del Degà Bahí 39I","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/09820900039I0039I","Delante de casa"
"12787",NA,4017,"Carretera del Carmel",1,"Carretera del Carmel 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100001000010","Delante de casa"
"12788",NA,4017,"Carretera del Carmel",5,"Carretera del Carmel 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100005000050","Delante de casa"
"12789",NA,4017,"Carretera del Carmel",10,"Carretera del Carmel 13U","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100013U0013U","Delante de casa"
"12790",NA,4017,"Carretera del Carmel",15,"Carretera del Carmel 20","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100020000200","Delante de casa"
"12791",NA,4017,"Carretera del Carmel",20,"Carretera del Carmel 23B","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100023B0023B","Delante de casa"
"12792",NA,4017,"Carretera del Carmel",25,"Carretera del Carmel 27I","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06700100027I0027I","Delante de casa"
"12793",NA,4018,"Carrer de la Via Làctia",1,"Carrer de la Via Làctia 1","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35805900001000010","Delante de casa"
"12794",NA,4018,"Carrer de la Via Làctia",5,"Carrer de la Via Làctia 4","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35805900004000040","Delante de casa"
"12795",NA,4018,"Carrer de la Via Làctia",10,"Carrer de la Via Làctia 9","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35805900009000090","Delante de casa"
"12796",NA,4018,"Carrer de la Via Làctia",15,"Carrer de la Via Làctia 14B","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35805900014B0014B","Delante de casa"
"12797",NA,4019,"Carrer de Lincoln",1,"Carrer de Lincoln 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800001000010","Delante de casa"
"12798",NA,4019,"Carrer de Lincoln",5,"Carrer de Lincoln 4","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800004000040","Delante de casa"
"12799",NA,4019,"Carrer de Lincoln",10,"Carrer de Lincoln 11","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800011000110","Delante de casa"
"12800",NA,4019,"Carrer de Lincoln",15,"Carrer de Lincoln 16 - 18","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800016000180","Delante de casa"
"12801",NA,4019,"Carrer de Lincoln",20,"Carrer de Lincoln 23 - 25","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800023000250","Delante de casa"
"12802",NA,4019,"Carrer de Lincoln",25,"Carrer de Lincoln 29","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17970800029000290","Delante de casa"
"12803",NA,4020,"Carrer de Santa Magdalena Sofia",1,"Carrer de Santa Magdalena Sofia 1 - 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31710900001000050","Delante de casa"
"12804",NA,4020,"Carrer de Santa Magdalena Sofia",5,"Carrer de Santa Magdalena Sofia 7 - 15","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31710900007000150","Delante de casa"
"12805",NA,4020,"Carrer de Santa Magdalena Sofia",10,"Carrer de Santa Magdalena Sofia 18","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31710900018000180","Delante de casa"
"12806",NA,4021,"Carrer de Sant Ramon",1,"Carrer de Sant Ramon de Penyafort 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31020100001000010","Delante de casa"
"12807",NA,4021,"Carrer de Sant Ramon",5,"Carrer de Sant Ramon de Penyafort 5U","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31020100005U0005U","Delante de casa"
"12808",NA,4021,"Carrer de Sant Ramon",10,"Carrer de Sant Ramon de Penyafort 13","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31020100013000130","Delante de casa"
"12809",NA,4021,"Carrer de Sant Ramon",15,"Carrer de Sant Ramon 2","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31040500002000020","Delante de casa"
"12810",NA,4021,"Carrer de Sant Ramon",20,"Carrer de Sant Ramon 7","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31040500007000070","Delante de casa"
"12811",NA,4021,"Carrer de Sant Ramon",25,"Carrer de Sant Ramon 11B","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31040500011B0011B","Delante de casa"
"12812",NA,4022,"Plaça d'en Xandri",1,"Plaça d'en Xandri 3","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36840500003000030","Delante de casa"
"12813",NA,4023,"Carrer de Tirso",1,"Carrer de Tirso de Molina 1 - 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33630700001000050","Delante de casa"
"12814",NA,4023,"Carrer de Tirso",5,"Carrer de Tirso de Molina 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33630700007000070","Delante de casa"
"12815",NA,4023,"Carrer de Tirso",10,"Carrer de Tirso de Molina 13","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33630700013000130","Delante de casa"
"12816",NA,4023,"Carrer de Tirso",15,"Carrer de Tirso 2 - 6","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33620500002000060","Delante de casa"
"12817",NA,4023,"Carrer de Tirso",20,"Carrer de Tirso 9","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33620500009000090","Delante de casa"
"12818",NA,4023,"Carrer de Tirso",25,"Carrer de Tirso 17","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/33620500017000170","Delante de casa"
"12819",NA,4024,"Carrer del Llorer",1,"Carrer del Llorer 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17670000001000010","Delante de casa"
"12820",NA,4024,"Carrer del Llorer",5,"Carrer del Llorer 5 - 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17670000005000070","Delante de casa"
"12821",NA,4024,"Carrer del Llorer",10,"Carrer del Llorer 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17670000012000120","Delante de casa"
"12822",NA,4025,"Carrer de Beethoven",1,"Carrer de Beethoven 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03740800001000010","Delante de casa"
"12823",NA,4025,"Carrer de Beethoven",5,"Carrer de Beethoven 5X","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03740800005X0005X","Delante de casa"
"12824",NA,4025,"Carrer de Beethoven",10,"Carrer de Beethoven 11","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03740800011000110","Delante de casa"
"12825",NA,4025,"Carrer de Beethoven",15,"Carrer de Beethoven 16 - 18","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03740800016000180","Delante de casa"
"12826",NA,4026,"Carrer de Fernando Poo",1,"Carrer de Fernando Poo 1 - 3","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100001000030","Delante de casa"
"12827",NA,4026,"Carrer de Fernando Poo",5,"Carrer de Fernando Poo 9","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100009000090","Delante de casa"
"12828",NA,4026,"Carrer de Fernando Poo",10,"Carrer de Fernando Poo 14","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100014000140","Delante de casa"
"12829",NA,4026,"Carrer de Fernando Poo",15,"Carrer de Fernando Poo 21B","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100021B0021B","Delante de casa"
"12830",NA,4026,"Carrer de Fernando Poo",20,"Carrer de Fernando Poo 27","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100027000270","Delante de casa"
"12831",NA,4026,"Carrer de Fernando Poo",25,"Carrer de Fernando Poo 31","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12360100031000310","Delante de casa"
"12832",NA,4027,"Carrer de Goldoni",1,"Carrer de Goldoni 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/14700900001000010","Delante de casa"
"12833",NA,4027,"Carrer de Goldoni",5,"Carrer de Goldoni 5 - 7","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/14700900005000070","Delante de casa"
"12834",NA,4028,"Travessia de Sant Antoni",1,"Travessia de Sant Antoni 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700001000010","Delante de casa"
"12835",NA,4028,"Travessia de Sant Antoni",5,"Travessia de Sant Antoni 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700005000050","Delante de casa"
"12836",NA,4028,"Travessia de Sant Antoni",10,"Travessia de Sant Antoni 10","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700010000100","Delante de casa"
"12837",NA,4028,"Travessia de Sant Antoni",15,"Travessia de Sant Antoni 14","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700014000140","Delante de casa"
"12838",NA,4028,"Travessia de Sant Antoni",20,"Travessia de Sant Antoni 19","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700019000190","Delante de casa"
"12839",NA,4028,"Travessia de Sant Antoni",25,"Travessia de Sant Antoni 24","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34440700024000240","Delante de casa"
"12840",NA,4029,"Carrer de Serrano",1,"Carrer de Serrano 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400001000010","Delante de casa"
"12841",NA,4029,"Carrer de Serrano",5,"Carrer de Serrano 9","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400009000090","Delante de casa"
"12842",NA,4029,"Carrer de Serrano",10,"Carrer de Serrano 16","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400016000160","Delante de casa"
"12843",NA,4029,"Carrer de Serrano",15,"Carrer de Serrano 22 - 26","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400022000260","Delante de casa"
"12844",NA,4029,"Carrer de Serrano",20,"Carrer de Serrano 29","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400029000290","Delante de casa"
"12845",NA,4029,"Carrer de Serrano",25,"Carrer de Serrano 36 - 38","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/32410400036000380","Delante de casa"
"12846",NA,4030,"Carrer de Trillo",1,"Carrer de Trillo 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34590900001000010","Delante de casa"
"12847",NA,4030,"Carrer de Trillo",5,"Carrer de Trillo 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34590900005000050","Delante de casa"
"12848",NA,4030,"Carrer de Trillo",10,"Carrer de Trillo 10","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34590900010000100","Delante de casa"
"12849",NA,4031,"Carrer de Riego",1,"Carrer de Riego 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100001000010","Delante de casa"
"12850",NA,4031,"Carrer de Riego",5,"Carrer de Riego 5 - 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100005000070","Delante de casa"
"12851",NA,4031,"Carrer de Riego",10,"Carrer de Riego 11B","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100011B0011B","Delante de casa"
